FileName|FileTitle|DESCRIPTION|New Parent Folder|New Sub-folder1|New Sub-folder2|IsArchived|IsPublic
ICRP_AnnualMtg_Invitees_Draftv4.doc|Annual meeting papers 2011 Dallas|NULL|Annual Meetings|2011_Annual Meeting|Planning|0|0
ICRP_AnnualMtg_Speakers_Draftv4.doc|Annual meeting papers 2011 Dallas|NULL|Annual Meetings|2011_Annual Meeting|Planning|0|0
ICRP_May2011_Agenda_DRAFTv4.doc|Annual meeting papers 2011 Dallas|NULL|Annual Meetings|2011_Annual Meeting|Planning|0|0
0_ICRP Agenda January 2011_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
0_ICRP_Agenda_January_2011_to_Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
0_ICRP_Agenda_January_2011_to_Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
1_ICRP Teleconference Executive Summary December _draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
2_Operations_Report_2011_January.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
3_CommunicationsUpdate.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
4_MembershipApplication_AICR.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
5_ICRP_May2011_Agenda_DRAFTv1.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
6_AnnualMtg_Speakers_Invitees_Draft.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
ICRP Teleconference ExSum January 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(01) January 2011|0|0
0_ICRP_Agenda_February_2011_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(02) February 2011|0|0
1_ICRP_Teleconference_Executive_Summary_January_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(02) February 2011|0|0
2_Operations_Report_2011_February.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(02) February 2011|0|0
3_ICRP Communications materials.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(02) February 2011|0|0
4_ICRP_AnnualMtg_Speakers.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(02) February 2011|0|0
5_ICRP_May2011_Agenda_DRAFTv4.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(02) February 2011|0|0
ICRP Teleconference ExSum February 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(02) February 2011|0|0
3_Operations_Report_2011_March.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
4_ICRP_web_launch_budget.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
5_ICRPweblaunch_journals_draft.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
5_ICRPweblaunch_journals_draft1.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
6_Membership_TranscanBriefingNote.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
7_ICRP_AnnualMtg_Speakers.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
8_ICRP_May2011_Agenda_DRAFTv5.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
ICRP Agenda March 2011_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
ICRP Teleconference ExSum March 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(03) March 2011|0|0
3_Operations_Report_2011_April.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(04) April 2011|0|0
4_EvaluationsCommittee_Update.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(04) April 2011|0|0
5_ICRP_May2011_Agenda_DRAFTv9.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(04) April 2011|0|0
ICRP Agenda April 11_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(04) April 2011|0|0
ICRP Teleconference ExSum April 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(04) April 2011|0|0
2_AnnualMeetingDiscussion_10May2011_unedited draft.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
3_DataReportPlan_Draft.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
3_DataReportPlan_Draft1.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
4_ICRP Financials Forecast 2011.xls|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
5_TeleconferenceStructure.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
ICRP Agenda May 11_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
ICRP Teleconference ExSum May 2011 FINAL 2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
ICRP Teleconference ExSum May 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(05) May 2011|0|0
2_ICRP Teleconference Executive Summary April_edited draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
3_ICRP Teleconference Executive Summary May_edited draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
4_May 2011 ICRP Annual Meeting  Exec Sum_edited draft.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
5_ICRP financials forecast 2011-rev2_May27_2011.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
6_ICRP_EvalCom_DraftMinutes_060811.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
7_Operations_Report_2011_June.doc|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
ICRP Agenda June 11_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
ICRP Teleconference ExSum June 2011 FINAL 2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
ICRP Teleconference ExSum June 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
ICRP Teleconference ExSum May 2011 FINAL 21.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(06) June 2011|0|0
3_WebsiteFeedbackTracker_15jul11.xls|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
3a_WebsiteFeedback_ItemsToDiscuss.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
3b_ICRP_Analytical_Tools_Reporting_Options_15jul11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
3c_ICRP_Analytical_Tools_User_Guide_15jul11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
4_ICRPCommittees_Members_12jul11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
5_ICRP_Evaluations_11jul11_DraftMeetingNotes.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
6_Operations_Report_2011_July.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
ICRP Teleconference ExSum July 2011 FINAL 2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
ICRP Teleconference ExSum July 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
ICRP_Agenda_July_11_final.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(07) July 2011|0|0
2_ICRP Teleconference Executive Summary July_edited draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
3_ICRP Teleconference Executive Summary June_edited draft_to Partners.v2.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
4_May 2011 ICRP Annual Meeting  Exec Sum_edited draft_to Partners.v2.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
5_DataStatusReport_10aug11v2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
6_WebsiteFeedbackTracker_10aug11v2.xlsx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
7_ICRP Website User Guide v3.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
8_Operations_Report_2011_Augustv2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
9_DataAccessRequest_CSO3.3.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
ICRP Teleconference ExSum August 2011 FINAL 2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
ICRP Teleconference ExSum August 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
ICRP Teleconference ExSum July 2011 FINAL1.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
ICRP_Agenda_August 2011_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(08) August 2011|0|0
1_ICRP_Agenda_September 2011_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
2_ICRP Teleconference Executive Summary August_edited draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
3_DataStatusReport_Sept2011.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
4a_ICRP_PoliciesProcedures_latest.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
4b_ICRP_PoliciesProcedures_RevisionOptions.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
5_Operations_Report_2011_September.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
6_ICRP_ChemopreventionAnalysis_draftv3.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
ICRP Teleconference ExSum September 2011 FINAL v2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
ICRP Teleconference ExSum September 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
ICRP Teleconference ExSum September 2011 FINAL1.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
ICRP Teleconference ExSum September 2011 final2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(09) September 2011|0|0
3_DataStatusReport_Oct11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
4_AnnualMeeting_2012.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
5_ICRP-ChemopreventionReport.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
6_Global Leaders of cancer research meeting note.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
6_ICRP_Data_report_Overview.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
7_ICRP_Data_report_Overview.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
7_Operations_Report_2011_October.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
8_Operations_Report_2011_October.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
8_Options_DataPublication.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
9_Options_DataPublication.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
ICRP Teleconference ExSum October 2011 FINAL 2.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
ICRP Teleconference ExSum October 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
ICRP_Agenda October_11_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(10) October 2011|0|0
4_DataStatusReport_9nov11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
5_AnnualMeeting_2012.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
5_ICRP_DataPublicationRequest_NCRI.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
6_ICRP_DataPublicationRequest_NCRI.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
6_ICRP_ExcelAnalysisToolkit_v2010.xlsm|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
7_ICRP_ExcelAnalysisToolkit_v2010.xlsm|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
7_OperationsReport_Nov11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
8_OperationsReport_Nov11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
ICRP Teleconference ExSum November 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
ICRP_Agenda_November_2011_to Partners.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(11) November 2011|0|0
3_DataStatusReport_Dec11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(12) December 2011|0|0
4_DataReportUpdate_Dec11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(12) December 2011|0|0
5_OperationsReport_Dec11.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(12) December 2011|0|0
ICRP Teleconference ExSum December 2011 FINAL.pdf|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(12) December 2011|0|0
ICRP_Agenda_December_2011.docx|NULL|NULL|Partner Teleconferences|2011_Partner_Teleconferences|(12) December 2011|0|0
0_ICRP_Agenda_January_2012_Final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
1_ICRP_Teleconference_Executive_Summary_December_2011_draft_to_Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
2_DataStatusReport_9jan12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
3_ICRPData_awardbudget_issues.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
4_AnnualMeeting2012.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
5_DataReport_versionJan2012.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
6_ICRP_Evaluations_update.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
7_OperationsReport_Jan12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
ICRP Teleconference ExSum January 2012 FINAL.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
ICRP_Agenda_January_2012_Final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
ICRP_Agenda_January_2012_rev_v2.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|01_January_2012|0|0
0_ICRP_Agenda_February_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
1_ICRP_Teleconference_Executive_Summary_January_2012_edited_draft_to_Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
2_DataStatusFile_07feb12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
3_DataStatusFile_07feb12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
3_ICRP_DataIssuesWorkshop.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
4_ICRP_Apr2012Meeting_AGENDA_v11.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
4_ICRP_DataIssuesWorkshop.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
5_ICRP_Apr2012Meeting_AGENDA_v11.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
5_ICRP_financials_draft_Jan23_2012.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
6_ICRP_financials_draft_Jan23_2012.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
6_ICRPDataReport_InitialComments.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
7_ICRP_CSO_Interrater_results.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
7_ICRPDataReport_InitialComments.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
8_ICRP_CSO_Interrater_results.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
8_OperationsReport_Feb12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
9_OperationsReport_Feb12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
ICRP Agenda_February 2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
ICRP Teleconference ExSum February 2012 FINAL.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
ICRP Teleconference ExSum February 2012 FINAL1.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
ICRP_Agenda_February_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|02_February_2012|0|0
0_ICRP_Agenda_March_2012_to_Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
1_ICRP_Teleconference_Executive_Summary_February_2012_to_edit.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
2_DataStatusFile_5mar12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
3_Annual Meeting Agenda.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
4_Automated CSO coding pilot.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
5_EvaluationsUpdate_7mar12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
6_OperationsReport_Mar12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
ICRP Teleconference ExSum March 2012 FINAL.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
ICRP_Agenda_March_2012_to_Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|03_March_2012|0|0
0_ICRP_Agenda_May_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
2_DataStatusFile_8may12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
2b_WebsiteDatabaseTools.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
3_CodingChanges_May12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
4_DataPublicationRequest_Pancreatic_9may12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
5_ICRPCommittees_Members_10may12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
6_OperationsReport_May12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
ICRP_Teleconference_Executive_Summary_May 2012_FINAL.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|05_May_2012|0|0
0_ICRP_Agenda_June_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
2_DataStatusFile_13jun12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
3a_ICRP Data report_Discussion.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
3b_ICRP_public_report_V8_2.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
4_EvaluationsMtgNotes_14jun12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
5_TeleconferenceSchedule.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
6_OperationsReport_Jun12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
ICRP_Teleconference Executive Summary_June_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|06_June_2012|0|0
0_ICRP_Agenda_July_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
0_ICRP_Agenda_July_2012_to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
0_ICRP_Agenda_July_2012_to_Partners.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
1_ICRP_Teleconference Executive Summary_June_2012_draft_ to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
1_ICRP_Teleconference_Executive_Summary_June_2012_draft__to_Partners.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
2_DataStatusFile_10jul121.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
3a_MelanomaAnalysis_DataPublicationRequest_21June121.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
3b_DataPublicationRequest_Pancreatic_9may121.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
4_ICRP_OutcomesSubGroup_10jul121.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
5_MembershipUpdate_Jul12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
5_MembershipUpdate_Jul121.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
6_OperationsReport_Jul121.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
7_April_2012_ICRP_Annual_Meeting_Executive_Summary_v2.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
7_April_2012_ICRP_Annual_Meeting_Executive_Summary_v2[1].pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
ICRP_Teleconference_Executive_Summary_July_2012_FINAL.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|07_July_2012|0|0
0_ICRP_Agenda_Aug_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
0_ICRP_Agenda_Aug_2012_to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
0_ICRP_Agenda_July_2012_final1.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
1_ICRP_Teleconference_Executive_Summary_July_2012_edited_draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
1_ICRP_Teleconference_Memorandum_for_Record_August_2012_draft_to Partners_v2.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
2_DataStatusFile_9aug12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
3_DataReportUpdate.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
4_ResearcherUIDs_ICRPdatabase.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
5_OperationsReport_Aug12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
ICRP_Teleconference_Memorandum_for_Record_August_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|08_August_2012|0|0
0_ICRP Agenda September 2012_to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
0_ICRP_Agenda_Sep_2012.doc|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
1_ICRP_Teleconference_Memorandum_for_Record_August_2012_draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
2_Data Status File 14sep12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
2a_ICRP_Web_Update_Sept_2012.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
2a_Project_Funding_Detail.xls|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
3_ICRP_Newsletter_October2012_draft.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
4_OperationsReport_Sep12.pdf|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
ICRP_Teleconference_Memorandum_for_Record_August_2012_draft_to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
ICRP_Teleconference_Memorandum_for_Record_September_2012_final.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|09_September_2012|0|0
0_ICRP_Agenda_October_2012_to Partners.docx|NULL|NULL|Partner Teleconferences|2012_Partner_Teleconferences|10_October_2012|0|0
